date,Close,High,Low,Open
2015-03-25,1.09632,1.1014599999999999,1.0904349999999998,1.0904500000000001
2015-03-26,1.088505,1.10526,1.085655,1.096325
2015-03-27,1.088805,1.0949300000000002,1.080125,1.0884900000000002
2015-03-30,1.082935,1.088425,1.081,1.088295
2015-03-31,1.0739999999999998,1.08459,1.07129,1.0829399999999998
2015-04-01,1.07695,1.0799949999999998,1.0718649999999998,1.07401
2015-04-02,1.0869849999999999,1.090575,1.075035,1.0769600000000001
2015-04-03,1.094335,1.1027,1.086395,1.0869849999999999
2015-04-06,1.09345,1.103575,1.09101,1.099475
2015-04-07,1.0821999999999998,1.09547,1.0803449999999999,1.093455
2015-04-08,1.0784850000000001,1.0887449999999999,1.0763150000000001,1.082225
2015-04-09,1.06667,1.078875,1.063775,1.0784850000000001
2015-04-10,1.060775,1.068365,1.0568,1.0666600000000002
2015-04-13,1.057225,1.06191,1.0520450000000001,1.06066
2015-04-14,1.0646550000000001,1.0707499999999999,1.0531100000000002,1.0572149999999998
2015-04-15,1.06764,1.07023,1.057085,1.0646550000000001
2015-04-16,1.07582,1.0817799999999997,1.0624449999999999,1.06764
2015-04-17,1.0833,1.08488,1.0734,1.07582
2015-04-20,1.074865,1.0818349999999999,1.07122,1.080845
2015-04-21,1.0738699999999999,1.07815,1.06596,1.074855
2015-04-22,1.0724550000000002,1.0801,1.0708250000000001,1.07386
2015-04-23,1.0814050000000002,1.08457,1.066605,1.072485
2015-04-24,1.087405,1.089775,1.078465,1.081395
2015-04-27,1.087715,1.0926650000000002,1.082085,1.086585
2015-04-28,1.096795,1.0991300000000002,1.085985,1.0877
2015-04-29,1.111215,1.1188500000000001,1.0959400000000001,1.0980050000000001
2015-04-30,1.121155,1.126685,1.107135,1.1112350000000002
2015-05-01,1.12122,1.1290550000000001,1.11746,1.121155
2015-05-04,1.11489,1.1224600000000002,1.112285,1.118875
2015-05-05,1.11798,1.122325,1.1066449999999999,1.114875
2015-05-06,1.133925,1.1370149999999999,1.1175099999999998,1.1179649999999999
2015-05-07,1.1244450000000001,1.13918,1.12284,1.13394
2015-05-08,1.120215,1.1289500000000001,1.1179350000000001,1.12445
2015-05-11,1.114565,1.1202649999999998,1.1131099999999998,1.1196000000000002
2015-05-12,1.12189,1.12789,1.113445,1.114545
2015-05-13,1.134685,1.13828,1.12026,1.121875
2015-05-14,1.140225,1.144495,1.13407,1.134715
2015-05-15,1.14476,1.14671,1.1324049999999999,1.140215
2015-05-18,1.132425,1.14471,1.12988,1.14443
2015-05-19,1.1142750000000001,1.1326,1.1118700000000001,1.132415
2015-05-20,1.110135,1.1152199999999999,1.10623,1.11428
2015-05-21,1.11092,1.1181450000000002,1.108,1.110145
2015-05-22,1.1011950000000001,1.1208399999999998,1.1002200000000002,1.11092
2015-05-25,1.0968499999999999,1.1007850000000001,1.0959050000000001,1.099145
2015-05-26,1.08867,1.097095,1.0863550000000002,1.096865
2015-05-27,1.08978,1.09293,1.081925,1.088645
2015-05-28,1.096275,1.097425,1.0867399999999998,1.0897799999999997
2015-05-29,1.09883,1.10067,1.0925950000000002,1.096335
2015-05-31,1.095745,1.099065,1.0952199999999999,1.098445
2015-06-01,1.0922049999999999,1.0979,1.0887099999999998,1.095745
2015-06-02,1.11478,1.1195149999999998,1.0916000000000001,1.092185
2015-06-03,1.126105,1.12852,1.107985,1.11476
2015-06-04,1.1207099999999999,1.1380050000000002,1.11801,1.12609
2015-06-05,1.111485,1.12805,1.10493,1.12072
2015-06-08,1.128025,1.13069,1.108425,1.11029
2015-06-09,1.12928,1.1345550000000002,1.12142,1.12803
2015-06-10,1.1310099999999998,1.138715,1.1260400000000002,1.129275
2015-06-11,1.12458,1.1332200000000001,1.1181999999999999,1.131005
2015-06-12,1.1268799999999999,1.12968,1.115135,1.12458
2015-06-15,1.127545,1.12943,1.118945,1.12248
2015-06-16,1.124165,1.1329850000000001,1.120505,1.127545
2015-06-17,1.1362700000000001,1.137035,1.120675,1.124155
2015-06-18,1.137155,1.14367,1.1338300000000001,1.136255
2015-06-19,1.13538,1.1387550000000002,1.1292200000000001,1.137155
2015-06-22,1.1345450000000001,1.141025,1.131185,1.136115
2015-06-23,1.11746,1.13461,1.113515,1.13453
2015-06-24,1.120575,1.1234950000000001,1.11598,1.117455
2015-06-25,1.12027,1.1228,1.115375,1.120565
2015-06-26,1.116795,1.122035,1.1129950000000002,1.120295
2015-06-29,1.121855,1.127845,1.09749,1.09749
2015-06-30,1.1133549999999999,1.12446,1.111215,1.12185
2015-07-01,1.103685,1.11714,1.10323,1.1130900000000001
2015-07-02,1.1085850000000002,1.112135,1.1036549999999998,1.10369
2015-07-03,1.1114950000000001,1.11178,1.1065,1.1085950000000002
2015-07-06,1.1047449999999999,1.10957,1.099395,1.099465
2015-07-07,1.100765,1.10517,1.0916350000000001,1.104765
2015-07-08,1.10709,1.109295,1.09741,1.1007699999999998
2015-07-09,1.10608,1.11252,1.09916,1.1071
2015-07-10,1.115935,1.1216149999999998,1.105495,1.10609
2015-07-13,1.0982750000000001,1.119695,1.0981049999999999,1.11294
2015-07-14,1.100665,1.108495,1.096565,1.098305
2015-07-15,1.093795,1.1035750000000002,1.0929799999999998,1.10065
2015-07-16,1.0883599999999998,1.09487,1.0855450000000002,1.0937999999999999
2015-07-17,1.082985,1.0907,1.08287,1.088345
2015-07-20,1.0833599999999999,1.0870350000000002,1.08087,1.083015
2015-07-21,1.09365,1.096895,1.081165,1.083355
2015-07-22,1.09243,1.096685,1.08694,1.093645
2015-07-23,1.098735,1.101845,1.0921850000000002,1.092435
2015-07-24,1.09836,1.0996000000000001,1.092535,1.09873
2015-07-27,1.108865,1.112945,1.097105,1.09724
2015-07-28,1.106515,1.109985,1.10221,1.10885
2015-07-29,1.0981450000000001,1.1084100000000001,1.096685,1.10651
2015-07-30,1.094055,1.0984850000000002,1.0893449999999998,1.09817
2015-07-31,1.09842,1.11144,1.092125,1.094045
2015-08-03,1.0950900000000001,1.09961,1.094135,1.0967850000000001
2015-08-04,1.088525,1.0987749999999998,1.087905,1.095085
2015-08-05,1.09032,1.0936949999999999,1.0848149999999999,1.0885099999999999
2015-08-06,1.0922450000000001,1.094405,1.087355,1.0903049999999999
2015-08-07,1.0966,1.097845,1.0855549999999998,1.092255
2015-08-10,1.1015700000000002,1.104165,1.0925449999999999,1.0958350000000001
2015-08-11,1.1042100000000001,1.108845,1.0960549999999998,1.101555
2015-08-12,1.1154950000000001,1.121415,1.102435,1.1042049999999999
2015-08-13,1.1158299999999999,1.11893,1.108005,1.115505
2015-08-14,1.11082,1.1188950000000002,1.109795,1.11584
2015-08-17,1.1075750000000002,1.112495,1.10587,1.1094149999999998
2015-08-18,1.102985,1.10939,1.101715,1.107585
2015-08-19,1.1118350000000001,1.113445,1.10178,1.102995
2015-08-20,1.1235249999999999,1.12448,1.1107,1.11183
2015-08-21,1.1386,1.13891,1.123035,1.12352
2015-08-24,1.158055,1.171465,1.136965,1.1376499999999998
2015-08-25,1.1553650000000002,1.1585,1.139705,1.15805
2015-08-26,1.1338599999999999,1.156135,1.129185,1.1554
2015-08-27,1.124335,1.13646,1.12032,1.1338650000000001
2015-08-28,1.11857,1.130995,1.115575,1.1243400000000001
2015-08-31,1.12242,1.126265,1.118035,1.12114
2015-09-01,1.1295250000000001,1.1332200000000001,1.122325,1.122425
2015-09-02,1.1212300000000002,1.130055,1.12113,1.12954
2015-09-03,1.112425,1.124355,1.10873,1.12126
2015-09-04,1.11479,1.119005,1.10902,1.1124100000000001
2015-09-07,1.115965,1.117795,1.112155,1.1154600000000001
2015-09-08,1.1206800000000001,1.122965,1.115265,1.11597
2015-09-09,1.121835,1.12248,1.113195,1.12069
2015-09-10,1.12827,1.1302150000000002,1.117155,1.12183
2015-09-11,1.13415,1.1349649999999998,1.125435,1.128265
2015-09-14,1.13083,1.1373199999999999,1.128355,1.134215
2015-09-15,1.127035,1.132885,1.125855,1.130825
2015-09-16,1.1290850000000001,1.1320649999999999,1.12141,1.12705
2015-09-17,1.14024,1.144135,1.12846,1.1291
2015-09-18,1.1295950000000001,1.1460400000000002,1.12695,1.14025
2015-09-21,1.118825,1.133025,1.118135,1.12908
2015-09-22,1.1120649999999999,1.1207799999999999,1.11134,1.118825
2015-09-23,1.11877,1.12138,1.11052,1.112035
2015-09-24,1.1179999999999999,1.1295950000000001,1.116045,1.1187550000000002
2015-09-25,1.11938,1.1213549999999999,1.111625,1.1179899999999998
2015-09-28,1.12295,1.12479,1.11463,1.11993
2015-09-29,1.1253000000000002,1.1281349999999999,1.119395,1.122965
2015-09-30,1.11706,1.126135,1.115745,1.12533
2015-10-01,1.1191900000000001,1.1209099999999999,1.113525,1.1170650000000002
2015-10-02,1.122515,1.131855,1.115015,1.1192000000000002
2015-10-05,1.1195249999999999,1.12894,1.1173350000000002,1.121925
2015-10-06,1.1267649999999998,1.127965,1.1172149999999998,1.1195149999999998
2015-10-07,1.123785,1.12843,1.121165,1.1267749999999999
2015-10-08,1.1284450000000001,1.132695,1.123765,1.1237949999999999
2015-10-09,1.1358099999999998,1.13873,1.126715,1.12846
2015-10-12,1.135205,1.139705,1.1352,1.13678
2015-10-13,1.138355,1.14111,1.134435,1.135215
2015-10-14,1.147375,1.148915,1.138325,1.13835
2015-10-15,1.13666,1.1495350000000002,1.13631,1.14737
2015-10-16,1.1363750000000001,1.139525,1.133435,1.1366450000000001
2015-10-19,1.13286,1.1379199999999998,1.1305900000000002,1.13581
2015-10-20,1.1354549999999999,1.13872,1.13242,1.132865
2015-10-21,1.134595,1.13775,1.133425,1.13547
2015-10-22,1.1081850000000002,1.13512,1.1072,1.134605
2015-10-23,1.1017649999999999,1.1140050000000001,1.099675,1.10819
2015-10-26,1.105905,1.10683,1.1004,1.101875
2015-10-27,1.103275,1.10788,1.103035,1.1059
2015-10-28,1.09238,1.10958,1.0897000000000001,1.1033049999999998
2015-10-29,1.0989,1.09981,1.09036,1.0923850000000002
2015-10-30,1.100605,1.1072600000000001,1.096575,1.09889
2015-11-02,1.10148,1.10527,1.10002,1.1022750000000001
2015-11-03,1.09621,1.1030099999999998,1.093615,1.101475
2015-11-04,1.08637,1.09658,1.0844150000000001,1.0962049999999999
2015-11-05,1.0883599999999998,1.089775,1.083375,1.0863649999999998
2015-11-06,1.074205,1.0893950000000001,1.07074,1.088365
2015-11-09,1.075995,1.079005,1.07267,1.0729600000000001
2015-11-10,1.07367,1.0764049999999998,1.0674199999999998,1.0760049999999999
2015-11-11,1.076355,1.077395,1.07057,1.073675
2015-11-12,1.08084,1.0830350000000002,1.069105,1.0763449999999999
2015-11-13,1.0771700000000002,1.08097,1.071415,1.0808550000000001
2015-11-16,1.06874,1.075805,1.0674649999999999,1.070075
2015-11-17,1.06433,1.069075,1.063095,1.068745
2015-11-18,1.0671400000000002,1.0692650000000001,1.0617200000000002,1.06432
2015-11-19,1.0726049999999998,1.0763099999999999,1.06671,1.067145
2015-11-20,1.06463,1.0728400000000002,1.0640399999999999,1.0726
2015-11-23,1.0636549999999998,1.065675,1.059265,1.063745
2015-11-24,1.064295,1.06735,1.061985,1.0636649999999999
2015-11-25,1.0622950000000002,1.068945,1.056605,1.0642900000000002
2015-11-26,1.06064,1.06276,1.05999,1.0622850000000001
2015-11-27,1.05929,1.063795,1.056855,1.060635
2015-11-30,1.0569950000000001,1.059515,1.05579,1.058315
2015-12-01,1.062635,1.0637050000000001,1.05633,1.056975
2015-12-02,1.06106,1.06324,1.0550899999999999,1.06264
2015-12-03,1.0917849999999998,1.09812,1.052285,1.06107
2015-12-04,1.08827,1.0956299999999999,1.083615,1.0917949999999998
2015-12-07,1.083365,1.0881399999999999,1.0795949999999999,1.08812
2015-12-08,1.089235,1.0902599999999998,1.0830350000000002,1.08339
2015-12-09,1.1015099999999998,1.104295,1.087925,1.0892400000000002
2015-12-10,1.094695,1.1021549999999998,1.0925250000000002,1.101525
2015-12-11,1.09912,1.103095,1.092665,1.0947
2015-12-14,1.099145,1.104875,1.094555,1.0980750000000001
2015-12-15,1.09341,1.105985,1.090475,1.099135
2015-12-16,1.087345,1.1011700000000002,1.0866,1.093405
2015-12-17,1.0842900000000002,1.088775,1.08026,1.08736
2015-12-18,1.0867799999999999,1.08746,1.080505,1.0843
2015-12-21,1.0911049999999998,1.093905,1.0848,1.086975
2015-12-22,1.0948950000000002,1.09843,1.09023,1.09111
2015-12-23,1.090835,1.095275,1.087,1.0949
2015-12-24,1.096725,1.09682,1.09082,1.09084
2015-12-25,1.09673,1.09748,1.0943550000000002,1.096695
2015-12-28,1.097475,1.099265,1.095605,1.096445
2015-12-29,1.09258,1.099175,1.0899100000000002,1.09747
2015-12-30,1.093515,1.0943800000000001,1.09019,1.0926
2015-12-31,1.0868350000000002,1.093735,1.085285,1.09351
